,screen_names,texts,dates,langs
4670,Ladyazuleja,"/Soltó una risa evidentemente sorprendida, resguardando sus apuntes bajo su brazo para así entregarle una bandeja,… https://t.co/Ac0DHL6IwJ",2021-04-26 19:02:24,es
4671,voidmarteII,A OSEA Q LO Q TENIAN PREPARADO ERA UNA HAMBURGUESA ?????? https://t.co/YwyayV8prt,2021-04-26 19:02:24,es
4672,Carobm9,Hace 9 años me intoxiqué con una hamburguesa y desde entonces no las como.,2021-04-26 19:01:57,es
4673,shyba,@Todernitch Ufff.... En UK probé patatas de hamburguesa y de salchicha alemana... y había más sabores que no me atr… https://t.co/AwdktFknxq,2021-04-26 19:01:48,es
4674,sol_maciel12,lo q mas me va a costar es dejar la birra y las hamburguesa 😫💔,2021-04-26 19:01:48,es
4675,garciaraul_13,No hay nada que una hamburguesa del corral no pueda arreglar.,2021-04-26 19:01:21,es
4676,soysthephan,"Playlist ""maldita hamburguesa"" para hacer ejercicio.",2021-04-26 19:01:09,es
4677,ZalsaDeTomate,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña:  🤢
sushi: 🤢
brócoli: 
champiñones: 
h… https://t.co/iVDE93u3bs",2021-04-26 19:00:56,es
4678,Sakstian,"Usa Cara de náusea para marcar lo que no comes

Mostaza: 
Pepino: 🤢
Cilantro: 
Pizza con anana: 
Sushi: 
Brócoli: 🤢… https://t.co/vQtT8Ly2lk",2021-04-26 19:00:43,es
4679,gonecatt,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña: 
sushi: 🤢
brócoli:
champiñon… https://t.co/9vtchFFndx",2021-04-26 19:00:24,es
4680,xNxr4s,"@dreamwastaken SI MIAMOR TIENE PALTA Y ES VERDE COMO VOS, ODIO LA PALTA Y SOY VEGETARIAN HACE CASI TRES AÑOS PERO P… https://t.co/v3aJDfzpbP",2021-04-26 18:59:58,es
4681,Antoniomr_ct,"usa 🤢 para marcar lo que no te gusta

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli:🤢
champiñ… https://t.co/XPGWTK9XnU",2021-04-26 18:59:04,es
4682,DafneMeB,Tengo antojo de 1 hamburguesa 😩,2021-04-26 18:58:30,es
4683,Consu2728,@caramelcoff3 Arroz con hamburguesa :),2021-04-26 18:58:30,es
4684,axozrbrr,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña:  🤢
sushi: 🤢
brócoli: 🤢
champiñones:… https://t.co/ZiIxAcKxWi",2021-04-26 18:58:20,es
4685,iR0SIEG0TH,@S4T4NB0Y Q hamburguesa,2021-04-26 18:58:16,es
4686,AUR0NSUNSH1NE,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña:  🤢
sushi: 🤢
brócoli: 🤢
champiñones: 🤢… https://t.co/FWshmJb22n",2021-04-26 18:58:15,es
4687,hatequack,"Te quiero mucho dream, pero déjame decirte quien coño le pone pepino y a aguacate a una hamburguesa, los gringos? P… https://t.co/9jy0Uga7nX",2021-04-26 18:57:40,es
4688,iv15192,"@MIMISNL0VE y si cocinan una hamburguesa?, pienso pensamientos",2021-04-26 18:57:33,es
4689,_LiziBrooks,"@xMrBloodsucker un pacto mucho mayor. Igual de inmortal y peligrosa, sin embargo, un ""ser"" diferente. Aun lo pensab… https://t.co/COxNmBlcHc",2021-04-26 18:57:29,es
4690,ramiro_asd,"@tombrancat La hamburguesa más chica que comí con vos tiene ese tamaño masomenos 
Rodando salgo",2021-04-26 18:56:56,es
4691,imnotthefool77,"Estas fueron del viernes, me compro una hamburguesa y papas con queso. Vimos shrek 3. https://t.co/HVVYh9fqDk",2021-04-26 18:56:52,es
4692,lulitta_,"usa 🤢 para marcar lo que no comes
mostaza:🤢
pepinillo:🤢
cilantro:🤢
pizza con piña:🤢
sushi:🤢
brócoli:
champiñones:🤢… https://t.co/wdFngNA8OR",2021-04-26 18:56:44,es
4693,GlendaCarranz19,"Tengo mucha hambre, quiero una hamburguesa",2021-04-26 18:56:40,es
4694,karplayzz,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña:  🤢
sushi: 
brócoli: 🤢
champiñones: 
h… https://t.co/lyeNc9eyoM",2021-04-26 18:56:22,es
4695,TattaHue,"Usa 😭 para marcar lo que no comes

Mostaza: 😭
Pepinillo: 😭
Cilantro: 😭
Pizza con piña: 😭
Sushi: 😭
Brócoli: 😭
Champi… https://t.co/9eQJl16gV8",2021-04-26 18:56:21,es
4696,danygard11,Me URGE una hamburguesa y unas papitas !!!,2021-04-26 18:56:17,es
4697,ChxoticStupid,"—Le daría la hamburguesa y le diría, encogiéndose de hombros.—

No son máquinas, son manos.

—Ahí va su inteligenci… https://t.co/7zjzxJsima",2021-04-26 18:56:16,es
4698,tinaxmoon,parece buena esa hamburguesa pero COMO LE PUEDEN PONER PALTA NO ENTIENDO,2021-04-26 18:56:10,es
4699,Ailenbrito_,"Aunque no tenga ganas de ir a entrenar voy igual, nadie va a bajar la hamburguesa x mi",2021-04-26 18:55:41,es
4700,froggieDan,lo único bueno en la hamburguesa es la palta y la lechuga,2021-04-26 18:55:34,es
4701,yeockity,q es esa hamburguesa tan fea,2021-04-26 18:55:30,es
4702,braelynnn_,"me dan ganas de tomar un avión para eua, y solo para ir por la comprarme la hamburguesa de dream",2021-04-26 18:54:58,es
4703,lvzminho,@S4T4NB0Y cuál hamburguesa?,2021-04-26 18:54:43,es
4704,alrevezvolteado,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢🤢🤢🤢🤢🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champi… https://t.co/XFnFT2RbMU",2021-04-26 18:54:40,es
4705,ranboosolecito,la hamburguesa no me la comería la neta,2021-04-26 18:54:32,es
4706,ltcvstyles,@TBSL91LT hamburguesa I vote #Louies for #BestFanArmy at the #iHeartAward,2021-04-26 18:54:15,en
4707,flamngchts,"la hamburguesa me grita ""soy chileno"" https://t.co/Nma2Ac2HYi",2021-04-26 18:54:06,es
4708,lelyxsweet,"usa 🤢 para lo q no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña:  -
sushi: 
brócoli: 🤢
champiñones: 
híg… https://t.co/Aqkg0tVsPx",2021-04-26 18:54:05,es
4709,SonsolesRiscos,Necesito una hamburguesa del Burguer King,2021-04-26 18:53:23,es
4710,THEGHXSTOFY0U,"— No sé, debo comer bien y... ¡Es chiste, gracias! —

ㅤㅤManita extiende, esperando recibir la hamburguesa.

— Encan… https://t.co/LknM1ju15d",2021-04-26 18:53:14,es
4711,Caili_Softuwu,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 
cilantro: 🤢
pizza con piña:🤢
sushi: 🤢
brócoli: 
champiñone… https://t.co/MzgnAhKp75",2021-04-26 18:53:13,es
4712,S4T4NB0Y,MALDITW SEA YO QUIERO ESW HAMBURGUESA M VOY A MATAR PUPIS,2021-04-26 18:52:35,es
4713,Andromedita2,Ocupo que me traigan una hamburguesa 😩😭,2021-04-26 18:52:26,es
4714,K4RCHEZSUN,"usa 🤢 para lo q no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: ¿?
pizza con piña:  -
sushi: 🤢
brócoli: -
champiñones:… https://t.co/Q3UTI9IJ0v",2021-04-26 18:52:14,es
4715,BibimbapDramas,"Me comería la ""hamburguesa"" y a Gong Jun 🤤 https://t.co/nnI31fM4Dt",2021-04-26 18:52:12,es
4716,_imyourblues,"@littlehuevito mostaza: 🤢
pepinillo: 
cilantro: 
pizza con piña:🤢
sushi: 🤢
brócoli:
champiñones: 
hígado:🤢
hamburgu… https://t.co/4gFeYEgMKK",2021-04-26 18:52:01,es
4717,luigidebolsillo,Quisiera estar en Burger King un 6 de enero para que me dieran mi hamburguesa y mi corona,2021-04-26 18:51:46,es
4718,Namiemoo,"@1Yonary12 Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:
sushi: 
brócoli:
c… https://t.co/tXHkMONyE7",2021-04-26 18:51:38,es
4719,Pedro_Montes_7,"@MissCampeche Yo pase por una hamburguesa...
😬🍔😬",2021-04-26 18:51:24,es
4720,iiEMMAB0T,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 🤢
pizza con piña:🤢
sushi: 🤢
brócoli: 🤢
champiño… https://t.co/sH03H1dTC3",2021-04-26 18:51:06,es
4721,m4gumii,@ewsatoru yo hamburguesa querés una,2021-04-26 18:51:03,es
4722,_Garishy_,"Usa🤢para marcar lo que no comes. 

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñone… https://t.co/zAhrXNFqvG",2021-04-26 18:50:26,es
4723,A_M_LARA,@AngeldebritoOk Yo siempre dije está MINA es una lacra. Utilizaba la tarjeta de Diego para comprarle UNA HAMBURGUES… https://t.co/8VhsGJPF3a,2021-04-26 18:50:21,es
4724,ClaudiaMaza,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 🤢
champiño… https://t.co/nDbaJsdr9e",2021-04-26 18:49:35,es
4725,HootersdeMexico,"Hoy fútbol italiano, inglés y español para acompañar tu ensalada o hamburguesa con 25% de descuento

⚽🇮🇹Lazio vs Mi… https://t.co/oMtjgzVNUr",2021-04-26 18:49:19,es
4726,CoriBaena,"@diegoruedat Te aconsejo que compres una hamburguesa hoy, YA.",2021-04-26 18:49:18,es
4727,Or_ne_lla_,"Usa 🤢 para marcar lo que no comes. 

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:🤢
sushi: 
brócoli:
champiñones… https://t.co/bkRj6sJEZ3",2021-04-26 18:48:57,es
4728,jul26027,@DwtT__T AKEBWKDJAKWJS NUNCS COMIY PERO POR QUE LE PONDRÍAS PALTA A UNA HAMBURGUESA,2021-04-26 18:48:57,ca
4729,404Iuvr,"se me olvidó q no como carne, y yo pidiendo la hamburguesa d dream 🕴",2021-04-26 18:48:18,es
4730,iK3NMABOT,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña:
sushi: 
brócoli: 🤢
champiñones… https://t.co/QRN8d9qJP0",2021-04-26 18:48:14,es
4731,gimmesomepicsa,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro:
pizza con piña: 
sushi: 
brócoli: 🤢
champiñones:… https://t.co/SMraAOpBw4",2021-04-26 18:48:04,es
4732,bunkerdeleste,Super promo. Una hamburguesa por 1$ https://t.co/oJQwBubnjE,2021-04-26 18:47:26,es
4733,ivancillo86,"usa 🤢 para marcar lo que no te gusta

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
cham… https://t.co/kjRxZoWMBi",2021-04-26 18:47:11,es
4734,elyyepez,"@missbbear @liziesroses Jajajaja ahí van 

usa 🤢 para marcar lo que no comes
mostaza: 
pepinillo: 
cilantro: 
pizza… https://t.co/1jBM07wj7L",2021-04-26 18:46:50,es
4735,4Seolansy,@Iovelylanita Quiero mucho a Dream pero esta hamburguesa huele colesterol D:,2021-04-26 18:46:45,es
4736,sugo_joss,"@_ImSiom_ mostaza: 
pepinillo:🤢
cilantro: 
pizza con piña:
sushi:🤢
brócoli: 
champiñones: 
hígado: 🤢
hamburguesa:
h… https://t.co/RZDZfH8oHj",2021-04-26 18:46:19,es
4737,JosAnto06575211,"Usa 🤢 para marcar lo que no comes. 

Mostaza: 
Pepinillo: 🤢
Cilantro: 🤢
Pizza con piña:
Sushi: 🤢
Brócoli:
Champiñon… https://t.co/z2HsWWlc26",2021-04-26 18:46:11,es
4738,Lovikayuu,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 🤢
champiñones… https://t.co/qfbAfBDHKq",2021-04-26 18:45:49,es
4739,iL0VETSUKKI,"usa🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña:🤢
sushi: 
brócoli: 🤢
champiñones… https://t.co/gb8EgEtubz",2021-04-26 18:45:46,es
4740,rntuwu,@UNIVERSEB00 es que el aguacate sale caro tons en hamburguesa sale mas caro,2021-04-26 18:45:19,es
4741,qwackkcity,"esa hamburguesa se ve re grasosa, yo no sería capaz de comerla kdjfk",2021-04-26 18:45:14,es
4742,DwtT__T,seguro es re cruda la hamburguesa pq los gringos comen re cruda la carne wtf,2021-04-26 18:45:11,es
4743,emockity,expongan a dream por problemas reales como por ej que el tocino de la hamburguesa no es techno decia eso,2021-04-26 18:45:10,es
4744,jbayonaf1,Su primera hamburguesa 🍔 jajajaja mi loco 😝 @vanesein #julioalejandro #mcdonalds #encasa #fds #home #familytime @ G… https://t.co/OPS1BN6pvK,2021-04-26 18:44:28,es
4745,livaluvss,"usa🤢 para marcar lo que no comes

mostaza: 
pepinillo:  
cilantro: 
pizza con piña:
sushi: 
brócoli: 
champiñones:… https://t.co/cyEBPNTbZA",2021-04-26 18:43:28,es
4746,qvackstr,"hamburguesa de Dream te fallé, vivo en México y no me gusta el aguacate 😭",2021-04-26 18:43:23,es
4747,aesthet69229427,"Si vas al burger a comer conmigo preparate para ver como se me caen los tomates, la lechuga, la carne y como se desarma mi hamburguesa",2021-04-26 18:43:13,es
4748,honeymoonlbs,"almuerzo
- 1 hamburguesa not co (183)
- salteado de morrón, cebolla y champiñones (58)",2021-04-26 18:43:08,es
4749,analuciall,"Usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñone… https://t.co/Z5hLodQfiY",2021-04-26 18:43:06,es
4750,manu_miguelez10,"usa 🤢 para marcar lo que no te gusta

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
cham… https://t.co/xbe9blUsP6",2021-04-26 18:42:40,es
4751,Litotooo,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 
champiñon… https://t.co/VpZM2txhqp",2021-04-26 18:42:39,es
4752,yutanieee,"la vdd si se me antoja la hamburguesa de dream, total la palta la soporto cuando tiene más cosas",2021-04-26 18:42:32,es
4753,Deliadelos80,@BlackRoseSSJ Quiero hamburguesa 🤤,2021-04-26 18:42:18,es
4754,spain_c,"@hoseokiel0ve Yo pensaba que sería una hamburguesa con ensalada del mac.,jjjj",2021-04-26 18:42:13,es
4755,korosia_,"@gouichal hola me gustaría pedir unas uhhh papas fritas grandes y algo de uhh coca también eche un poco de taco, lu… https://t.co/gAFqg4Vi0H",2021-04-26 18:41:29,es
4756,geminnorum,"la hamburguesa normalita? Carne, pan, lechuga, tomate Y JAMÓN DE YORK💀",2021-04-26 18:41:28,es
4757,lunarrcake,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 🤢
brócoli:
champiñones:… https://t.co/p41mqy0IKm",2021-04-26 18:41:19,es
4758,Joseantonio1395,"@Jennygs11 Noooo, que no puedo ir al burger por mi hamburguesa semanal 😩😩🤦🏼‍♂️",2021-04-26 18:41:16,es
4759,feralupdatesesp,"La hamburguesa solo está disponible por tiempo limitado, así que no duden en ordenarla si tienen oportunidad.",2021-04-26 18:41:04,es
4760,alexaPerx,"Usa 🤢 para marcar lo que no comes. 

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: 🤢
brócoli: 
champi… https://t.co/XSEYlg6B12",2021-04-26 18:40:46,es
4761,_camilucero_,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢
cilantro:🤢
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiñ… https://t.co/GRPzpDq0oE",2021-04-26 18:40:36,es
4762,Glass_Moon21,"@iTHGIE Van de a poco , todo para hacer una hamburguesa hahaha.",2021-04-26 18:40:21,es
4763,feraltlps,el aguacates es bueno gente 😭😭😭 yo se q al principio sabe a NADA pero pónganle limón y eso sabe mejor se los juro (coman la hamburguesa),2021-04-26 18:40:04,es
4764,loaamayaxx,"usa 🤢 para marcar lo que no comes
mostaza: 🤢
pepinillo:🤢
cilantro:🤢
pizza con piña:🤢
sushi:🤢
brócoli:
champiñones:… https://t.co/VLrG3bN4z4",2021-04-26 18:39:41,es
4765,ADROMlCFMS1,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 🤢
cilantro:
pizza con piña: 
sushi: 
brócoli: 
champiñones:… https://t.co/neUIhHuG7T",2021-04-26 18:39:32,es
4766,Dxrio__,"usa 🤢 para marcar lo que no te gusta

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 🤢
brócoli: 🤢
champiñ… https://t.co/s5lNVHwG6u",2021-04-26 18:38:41,es
4767,Feath0_83,amigo esta hamburguesa te la comes y no la contas mas https://t.co/CZx9gGhoAq,2021-04-26 18:38:23,es
4768,Blazitom_lucho,"usa 🤢 para marcar lo que no comes

mostaza:
pepinillo:
cilantro:
pizza con piña: 🤢
sushi: 
brócoli:
champiñones:
hí… https://t.co/UmxDscxP65",2021-04-26 18:38:22,es
4769,MiraVosChee,Los mismos que se daban el lujo de elevarte el precio de una hamburguesa hasta 8 veces el costo de producción pero… https://t.co/3DcGSfoxWQ,2021-04-26 18:37:58,es
4770,_ValeeriaV,"Que ganas de comer hamburguesa pero maaan basta, estoy demasiado gorda y aparte pobre",2021-04-26 18:37:52,es
4771,4Seolansy,Dream te quiero y todo la cosa pero creo que me moriré de diabetes si como esa hamburguesa,2021-04-26 18:37:39,es
4772,qsackity,como vas a comer una hamburguesa CON PALTA Y PEPINO dios miooo,2021-04-26 18:37:16,es
4773,Javi0kami,una hamburguesa completo??? https://t.co/Q579wNsBqf,2021-04-26 18:37:14,es
4774,Yecla33,"SAY CHEESE! 📸😍

*Puedes hacer tu pedido todas las noches a partir de las 19:45h por nuestra página web. 
___… https://t.co/DAYW6HdRZX",2021-04-26 18:37:00,es
4775,lesliefxgarcia,Bajé 3 cm de cintura y 4 kilos esto hay que celebrarlo con una hamburguesa 🙏,2021-04-26 18:36:21,es
4776,iKarlBoy,che igual pq parece a una hamburguesa q pedi una vez cerca d mi casa https://t.co/S2KBMMRIUF,2021-04-26 18:36:06,es
4777,emockity,la hamburguesa tiene palta y pepinillos tasteeee dfi si no te gustan,2021-04-26 18:36:01,es
4778,Niico_Rm,"usa 🤢 para marcar lo que no te gusta

mostaza: 🤢
pepinillo: 🤢
cilantro: 
pizza con piña: 🤢
sushi: no lo he probado… https://t.co/SI008SYdWy",2021-04-26 18:35:59,es
4779,Scrxsh,"@Bernardismo_ mostaza: 
pepinillo: 🤢
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñones: 
hígado: 
hamburgue… https://t.co/cqccoTNZJB",2021-04-26 18:35:35,es
4780,IKUROOFROG,"usa🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo:  🤢
cilantro: 
pizza con piña:
sushi: 
brócoli: 
champiñones… https://t.co/1BUkBX4UJA",2021-04-26 18:35:13,es
4781,celiikerling,Hasta no ganar una maldita hamburguesa o unos conos de papas fritas no voy a parar de participar en los sorteos,2021-04-26 18:35:13,es
4782,innes_leonardo,Imagínense que el brócoli supiera a cheesecake y las verduras juntas a una hamburguesa tipo wendys…. Yo ya tendría abdomen marcado,2021-04-26 18:35:01,es
4783,SH1RABUB0T,@Naagit0_ hamburguesa,2021-04-26 18:34:35,in
4784,acghmno,"usa 🤢 para marcar lo que no comes
mostaza:
pepinillo:
cilantro:
pizza con piña: 🤢
sushi:
brócoli:
champiñones:
híga… https://t.co/9S8drS2aH6",2021-04-26 18:34:27,es
4785,tmprryblss,@dreamwastaken bff vivo en bolivia pero bonita tu hamburguesa i guess,2021-04-26 18:34:26,es
4786,MarcosSandovalR,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 🤢 
cilantro: 
pizza con piña: 
sushi: 
brócoli: 
champiñon… https://t.co/BuTwhY4dzv",2021-04-26 18:34:06,es
4787,candelaass,@FacundoP23 yo t iba a regalar una hamburguesa ahora cagate,2021-04-26 18:33:54,es
4788,mazzii0,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 
sushi: 🤢
brócoli: 
champiñones… https://t.co/Pwpbl7PpS7",2021-04-26 18:33:34,es
4789,decath3t,"usa 🤢 para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña:🤢
sushi:🤢
brócoli:
champiñones:… https://t.co/GoGDnzy6JP",2021-04-26 18:33:16,es
4790,MariaCarvB,Yo intentando no estar triste : pedir hamburguesa con patatas y pasteles pal postre.,2021-04-26 18:33:09,es
4791,j0rgelina,"Usa Cara de náusea para marcar lo que no comes

Mostaza: 
Pepino:
Cilantro: 
Pizza con ananá: 🤢🤢🤢🤢🤢🤢
Sushi: 
Brócol… https://t.co/s2VDktDktH",2021-04-26 18:32:43,es
4792,titooviedma_12,Busco dupla para ir a correr a Ñugua y después ir a cenar hamburguesa ahí a la vuelva en tío carlin!🍔😆,2021-04-26 18:32:29,es
4793,CayeyeftMel,"@domeside mostaza: 
pepinillo
cilantro
pizza con piña: 
sushi:
brócoli:
champiñones:
hígado:🤢
hamburguesa: 
hot dog… https://t.co/H1SDGh2C3b",2021-04-26 18:32:03,es
4794,beluIibelula,"usa 🤢 para marcar lo que no comes
 
mostaza:
pepinillo:
cilantro:
pizza con piña: 🤢
sushi: 🤢 (me gusta pero no las… https://t.co/vcuCQv1xYC",2021-04-26 18:31:39,es
4795,28Stefy,"usa 🤢 face para marcar lo que no comes

mostaza: 
pepinillo: 
cilantro: 
pizza con piña: 🤢
sushi: 
brócoli: 🤢
champ… https://t.co/sgBxfCQU7Z",2021-04-26 18:30:51,es
4796,Ivonne_scM,El sábado me comí una hamburguesa mataleon y ya tengo un ENORME antojo de otra. 🤤,2021-04-26 18:30:16,es
4797,UNIVERSEB00,tell me you havent tried an hamburguesa al carbon without telling me you havent tried an hamburguesa al cabon,2021-04-26 18:30:14,en
4798,Agsz9729,"@camip45 Jjajaja no pues ya me imagino, aquí comiéndome una hamburguesa mientras analizo si empezármelo hoy😂😂",2021-04-26 18:30:03,es
4799,lesbianquackity,no les voy a mentir q yo me comería esa hamburguesa y la disfrutaría por más embolias a causa de la grasa q contien… https://t.co/EvxL4C2A3b,2021-04-26 18:30:02,es
4800,flxshbarry,"Totalmente de acuerdo, y eso que se supone que los puestos no pueden hacer cosas de estas, a veces incluso lo más b… https://t.co/YWAbr3P0Qu",2021-04-26 18:30:00,es
4801,MarianS020,"usa 🤢 para marcar lo que no comes

mostaza: 🤢
pepinillo: 
cilantro:
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiñon… https://t.co/S41pIdkZQM",2021-04-26 18:29:54,es
4802,1Sage_,"usa 🤢 para marcar lo que no comes
mostaza: 🤢
pepinillo: 🤢
cilantro:🤢
pizza con piña: 🤢
sushi: 🤢
brócoli: 🤢
champiño… https://t.co/r5FLjasw3P",2021-04-26 18:29:42,es
4803,purpurlumi,si pido una hamburguesa me llega bien creo supongo debería estar bien a menos que me la afanen en la aduana,2021-04-26 18:29:40,es
