,screen_names,texts,dates,langs
997,AlexisMastro1,"toda mi vida imaginé el ""Hamburlomo"" de esta manera:

pan
un pedazo enorme de lomo
una hamburguesa con queso
lechuga y tomate
pan",2021-04-22 23:00:50,es
998,elprobabilista,"Dizque comer hamburguesa con jugo de frutas.

No quiero esa negatividad en mi vida.",2021-04-22 22:49:33,es
999,IvanTraverso20,y estas ganas de una hamburguesa con papas,2021-04-22 22:48:08,es
1000,Issaabelrosa,Quiero a alguien que me diga hoy nos comemos tremenda hamburguesa con papas fritas! 🥺,2021-04-22 22:41:07,es
1001,militorraadi,Muero de ganas de una hamburguesa con papas y cheddar 😭😭😭,2021-04-22 22:36:38,es
1002,giu_concetti,Sabes la hamburguesa con cheddar que me voy a hacer con una buena birra ??? No tiene sentido,2021-04-22 22:32:54,es
1003,SardellaMaia,Necesito una hamburguesa con muuuucho cheddar y un postre de Mimi😭,2021-04-22 22:30:46,es
1004,MicaelaIsasi3,Tengo ganas de clavarme una hamburguesa con papas y mucha coca,2021-04-22 22:26:28,es
1005,raullemo,@DKaMoran Una hamburguesa con mucho queso y aros de cebolla? 😛,2021-04-22 22:23:12,es
1006,Sofidelbarc0,literalmente muero por una hamburguesa con mucho cheddar 😭😭😭si mí nutricionista ve esto perdón soy esto,2021-04-22 22:19:55,es
1007,Karen_Solerr,"Desayune Bien, almorcé bien , merende  bien. Llega está hora y ya me quiero clavar una Hamburguesa con cheddar, bañ… https://t.co/b5u1A1m3IG",2021-04-22 22:12:59,es
1008,gaston_perroud,Me voy a hacer alta hamburguesa con todo lo que puede llegar a tener una hamburguesa premium ahre su gula tengo,2021-04-22 22:11:57,es
1009,luulicopello,muero por una hamburguesa con mucho cheddar por dios,2021-04-22 22:08:29,es
1010,Unacobriza,"El sábado me voy a comer una hamburguesa con papas, I deserve it ‼️",2021-04-22 21:59:39,es
1011,MeelAlvez,necesito una buena hamburguesa con papas con cheddar y mi hermano me va a tener que bancar en esta,2021-04-22 21:48:26,es
1012,KarenMip,hamburguesa con 🍟 🍔 please,2021-04-22 21:30:07,en
1013,CoomerciaS,"Adquiere ya una deliciosa hamburguesa con tocino y papas, de @livorno_pizza_y_cafe, solo en las plataformas de COOM… https://t.co/QY5erERi3B",2021-04-22 21:27:28,es
1014,LCThanatos,@suqueteimporta Solo un psicópata comería hamburguesa con piña,2021-04-22 21:25:33,es
1015,BeluuBritez1,"Hace una semana vengo comiendo ""sano y light"" ya no aguanto necesito comer una hamburguesa con papas fritas 😞💔",2021-04-22 21:18:30,es
1016,belen_moree,Que ganasss de una hamburguesa con papitas y mucho cheddar😭😭,2021-04-22 21:05:16,es
1017,Camilatevz,"Tengo mil ganas de clavarme una buena hamburguesa con 4 carnes , mucho cheddar  y mucho bacon fuaaa🤤🤤",2021-04-22 20:54:08,es
1018,suqueteimporta,Qué opinan de una hamburguesa con piña ? 😶 https://t.co/7wniuguhra,2021-04-22 20:53:53,es
1019,4NNL0V,mmm.... no se les antoja hamburguesa con cum?😋,2021-04-22 20:52:47,es
1020,felicitaasf,"@nattganem @bruuuceeeeee hamburguesa con cebolla y sin pepinillos, o hamburguesa con pepinillos y sin cebolla",2021-04-22 20:48:02,es
1021,aricele3,No saben el antojo que tengo de una hamburguesa con papas y una Miche de esas nacotas de litro,2021-04-22 20:46:14,es
1022,jimecortess,Uh estudio medicina no puedo decir malas palabras 😞 y tampoco me puedo sacar una foto sin barbijo la próxima me man… https://t.co/NSOt9vjGp9,2021-04-22 20:41:56,es
1023,_remanso,almorzando 5:38 en una clase de neuro hablando sobre potenciales de membrana y comiendo hamburguesa con papas frita… https://t.co/z1UOEYaHxI,2021-04-22 20:38:00,es
1024,cintia_sauced05,Necesito una hamburguesa con mucho cheddar,2021-04-22 20:30:41,es
1025,Rafael85687553,"Perdón si soy un desastre comiendo, pero que lindo es comer el lomito o la hamburguesa  con la mano toda manchada por los condimentos.",2021-04-22 20:24:59,es
1026,manuelajg24,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera,2021-04-22 20:24:13,es
1027,Roll1d201,@RiffRusty 🤔 puede ser a hamburguesa con queso o quizas a dragon hembra 🤔 mis goblins se pasaran por tu cueva a examinarte.,2021-04-22 20:14:51,es
1028,imjackyrivero,@callmeyess_ un lugar de hamburguesa en PedidosYa que tiene (de paso) una promo de una hamburguesa con Rawayana en $2.99,2021-04-22 20:01:36,es
1029,misstresblack,Tengo ganas de una hamburguesa con queso. . .,2021-04-22 20:01:32,es
1030,AndhiCortes,"Tengo un antojo de una hamburguesa con puti queso. 
No importa cuando se les esto 😣🍔",2021-04-22 19:57:05,es
1031,gabrielguerra09,Como juega una buena hamburguesa con cheddar a las 5pm,2021-04-22 19:54:16,es
1032,AnaC_1126,Que brutas ganas tengo de una hamburguesa con papitas🥺🥺,2021-04-22 19:44:59,es
1033,its_Mich22,Quiero una fucking hamburguesa con papas 😩,2021-04-22 19:44:43,es
1034,_pedroluis99_,"@lidiaortizgonzl Un poco si. Si me pones la hamburguesa con huevo me lo como, pero con queso nunca, jamás.",2021-04-22 19:38:52,es
1035,babylinofx,"@txhyunng_ faitiiin, comí hamburguesa con ensalada muito rico🙏🏻",2021-04-22 19:30:16,es
1036,Lantero,mi vida por una hamburguesa con papas de five guys.,2021-04-22 19:21:51,es
1037,soloAlexyYa,"@faultyx12 Que crack, por una vez, denme una hamburguesa con alma humana",2021-04-22 19:18:25,es
1038,BCampos54,"Metí mi hamburguesa con aluminio al micro, weeeeeyyy, no sabía jaja",2021-04-22 19:06:00,es
1039,iREZEB00M,@KIYOOMIl ESA NO ES LA QUE MEZCLÓ LA HAMBURGUESA CON AGUA??,2021-04-22 18:53:26,es
1040,MiuFurinji17,@Alejo_Sempaii te encargo una hamburguesa con papas,2021-04-22 18:31:23,es
1041,JesusSemperfree,Quedaría menos dramático si hubieran dicho que le han enviado una hamburguesa con doble de cebolla.,2021-04-22 18:31:00,es
1042,Fernandaort99,"Quiero una hamburguesa con papas, me la merezco después de la chinga que llevo en el gym 🥴😂",2021-04-22 18:23:02,es
1043,giovannaochoaa,@OtroVenado Una hamburguesa con tocino y mucho queso,2021-04-22 18:09:54,es
1044,dominicci13,"Vaina incómoda esa de comer, dique hamburguesa con cerveza.",2021-04-22 18:08:41,es
1045,Emiliaa_Romero,"Mi hijo se clavo una hamburguesa con arroz y huevo. De postre una banana y después la leche.
En cualquier momento me come a mi o a Mora 🤣🤣🤣🤣",2021-04-22 18:05:58,es
1046,mirimtlv,lo único q quiero es una hamburguesa con papas,2021-04-22 18:02:45,es
1047,Debihhhh,"@3lP4NXO Sipo, ahora dan puras cosas sanas, una compota, un jugo sin azúcar, papas duquesas y la hamburguesa con qu… https://t.co/M7mPQ6MRYl",2021-04-22 17:56:33,es
1048,jesuiscrisss,me voy a hacer una hamburguesa con pan cuadrado porque tengo ganas pero es ESE punto en la quincena,2021-04-22 17:45:27,es
1049,CaroElizabethE,@BrendaAngilello 🥰 🥰 🥰 comer hamburguesa con tus amigas 🥰 🥰 🥰,2021-04-22 17:42:35,es
1050,drolvp,@oscar_mezar Imagina vas a ese lugar (con el logo de la capital) buscando una hamburguesa monstruosa con costillas… https://t.co/8yAFKV7PTS,2021-04-22 17:40:22,es
1051,sebastiandm_c,Que delicia ir a BURGER KING a pedir una hamburguesa con jugo de guanabana 🤤 https://t.co/yZGrYa48qC,2021-04-22 17:31:08,es
1052,gromariana,"@SR92official @rangel_sam Ya que estás de generoso, yo quiero una hamburguesa con papas",2021-04-22 17:26:28,es
1053,Nailechuga2,"@Loli_Akbar Bueno, bueno. Me da un servicio de papas y una hamburguesa con doble carne? https://t.co/GzVdX0jIVu",2021-04-22 17:20:51,es
1054,Isa__bella58,"Tengo una hamburguesa con papas y coca cola para comerla cuando quiera pero estoy a dieta......

Es metáfora",2021-04-22 17:10:40,es
1055,FlacaProceso,"Estoy muy antojada de mcdonald's y  justo hoy hay un promoción de 1 hamburguesa con papas a 50 pesos colombianos, 50 PESOS!!!! DIOS ME ODIA",2021-04-22 17:05:03,es
1056,_nazaschwedt,Como me gustaría estar bien de la panza y las nauseas para clavarme una super hamburguesa con un buen vaso de gaseo… https://t.co/Pwe7kmEfc3,2021-04-22 17:04:49,es
1057,gomez19_sophie,Es una suoer hamburguesa con su hamburguesita arriba 🥰🥰🥰 https://t.co/Xo3tcIUvdO,2021-04-22 17:02:35,ca
1058,melarivas8,Está noche me voy comer si o si una hamburguesa con papas fritas y mucho cheddar o me muero ajajajajaa,2021-04-22 17:02:34,es
1059,MacarenaJiron,Muero por una hamburguesa con papás fritas y mucho ketchup AAAA,2021-04-22 16:55:33,es
1060,Luurodriiguez1,"Mariana está cuidandonse con la comida hace una semana, y yo la acompaño. Pero señor Jesusito dame una hamburguesa… https://t.co/fi5uxLj3UO",2021-04-22 16:52:11,es
1061,SLITHRCOUFFAINE,"@BBChloeb Entonces, te enamorarás de la pasta y de este lugar. — Dijo, cortando un pedazo de su hamburguesa con la… https://t.co/9BPpR4AQtv",2021-04-22 16:40:52,es
1062,F3eJay,"@ReinyAlexandra Tacos de hamburguesa con una salsa morcajeteada de tomate 🍅, chile 🌶 y ajo 🧄. 😝😋",2021-04-22 16:38:39,es
1063,AlmenGonzalez,comí una ensalada y tengo ganas de vomitar para eso me comía una hamburguesa con papas fritas de la esquina no se digo,2021-04-22 16:36:46,es
1064,KevinDi4z,"No se puede ser más gringa, que comer una hamburguesa con Coca-cola.",2021-04-22 16:20:24,es
1065,VanteCamv,Mientras yo “desayuno” té la Piba se baja una hamburguesa con cerveza a las 8 de la mañana(? Loca y tú estómago? Di… https://t.co/w1eSwA6Ja0,2021-04-22 16:16:17,es
1066,Cabezudita,"Por qué desayuné combo de hamburguesa con papas ???? buena decisión en ese momento, pésima decisión ahora",2021-04-22 15:58:05,es
1067,nickymontiel4,"el día se presta para ver netflix, comer hamburguesa con cheddar y de postre helado😩 Voy o venís?",2021-04-22 15:48:25,es
1068,JuanJoseJC,@RonaldCrossPeru Una hamburguesa con su gaseosita pequeña 👍,2021-04-22 15:34:01,es
1069,agasajate__,Hamburguesa con papas y cocacola &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,2021-04-22 15:33:04,es
1070,anitsosa93,"Fa, queriendo adelgazar pero me pido una hamburguesa con fritas 
Que lejos veo mi cuerpo fit",2021-04-22 15:24:27,es
1071,brenvaaldez,Fua me comi una hamburguesa con coca flama ahora pinta la siesta? Ahr,2021-04-22 15:22:27,es
1072,Belusann,mi compañera de laburo se dio cuenta por zoom que estaba bajón así que me mandó de sorpresa una hamburguesa con pap… https://t.co/3cFrKQFKFv,2021-04-22 15:18:14,es
1073,gaviota701,"@LlergoG Cheetos, cocas y hamburguesa con 2 carnes con 1es suficiente.",2021-04-22 15:09:29,es
1074,angelinee_ga,Llegue a la feliz etapa en la cual después del gimnasio me puedo comer una hamburguesa con papitas sin sentirme cul… https://t.co/EhQ4crMLkT,2021-04-22 14:50:10,es
1075,rocii_quirozz1,@JoseFernandezAA @sussooss cuando quieras te compro una hamburguesa con papas bebe🥰🤤,2021-04-22 14:35:47,es
1076,DaiiVegaa,"Que ganas de comer una Buena Hamburguesa Con muchas papas Y coca bien fría 
Que Se me tapen todas las arterias",2021-04-22 14:17:24,es
1077,pepsinococa,Si tengo que decir cual fue el momento en el que me di cuenta que ya no soy joven sin dudas elijo la noche en que p… https://t.co/vPi1gsnelx,2021-04-22 14:09:33,es
1078,vituvillaverde,Por qué le das a un niño hamburguesa con papas fritas y gaseosa a las 11 am ????,2021-04-22 13:51:11,es
1079,SaantiOrtiiz,q buena hamburguesa con cheddar y bacon me clavaría a esta hora,2021-04-22 13:33:50,es
1080,valechirlo,"@karenbDT Ve a dónde trabajo, tiene una hamburguesa con maduro 😦",2021-04-22 13:30:40,es
1081,Ignacioq1459,"@AnitaBiersack no se, lentejas, alubias y garbanzos con espinacas haces? del que va en bote XD hamburguesa con queso?",2021-04-22 13:25:03,es
1082,Biancu_Pascual,Estaría necesitando una triple hamburguesa con queso,2021-04-22 13:14:29,es
1083,BeluLpez6,"empecé a tomar clorofila para mejorar la piel etc etc pero me clavo una hamburguesa con coca a las 9am, corte q no… https://t.co/wd8g0J9wgh",2021-04-22 12:36:42,es
1084,thcfugitivc,"@notinantherlife &gt; crees que esto, por lo menos, es un poco emocionante?

—Probablemente le diría que no. Tomó lo q… https://t.co/WwmPC39RmF",2021-04-22 12:28:15,es
1085,VicWithJams,"una hamburguesa con queso y 4 McNuggets por 44 pesos es una buena promoción, pero no supera a la del helado con papas a 35 pesos",2021-04-22 12:26:56,es
1086,luciaOwsianski,"Mis comidas de ayer: membrillo y tostadas, kiwi, hamburguesa con tomate y aderezos, helado, mate, facturas, otra ve… https://t.co/OpRGqaYpHi",2021-04-22 11:57:06,es
1087,sanSebastiG,La vida me pide mucho y yo solo quiero comer hamburguesa con alguien que me quiera,2021-04-22 11:48:15,es
1088,Sevenpitocorto,"@iAMBERBUNNY sisi quiero de saiki
y si poneme una hamburguesa con queso y una papás, no te olvides los aderezos",2021-04-22 11:33:41,es
1089,edu__flow,"[22/4 8:17 a. m.] Nickelson: Pero estoy con una re diarrea
[22/4 8:17 a. m.] Ojeda Eduardo.: Tranqui
[22/4 8:17 a.… https://t.co/xMt5J3uqX6",2021-04-22 11:24:16,es
1090,hanselsSoHot,@Cosmeluichito Tenés que ir hasta Luján para quemar una hamburguesa con papas,2021-04-22 11:22:17,es
1091,LaliMartnez5,Ya estoy pensando en la hamburguesa con papas que me quiero clavar y recién son las 8am 🙄🤤,2021-04-22 10:52:10,es
1092,YCVRSVNSHINE,"@SICK0M0DC ¿Hay alguna? ¿Lo has mirado? Que rica una hamburguesa con patatas, la mía vegana, ya lo sabes, pero te lo recuerdo por si acaso.",2021-04-22 10:51:35,es
1093,DMoraldi,La libertad para cortarle la mano a tu hije y hacerte una hamburguesa con ella. O para vender a tu hije en Wallapop… https://t.co/seENCqVDvC,2021-04-22 10:49:21,es
1094,ZanettaCamila,¿Cómo puede ser posible que me quiera clavar una hamburguesa con papas fritas a las siete de la mañana?,2021-04-22 10:40:18,es
1095,juansalvo01,"@LANACION Lección del día: en vez de revisar el registro de dominios de internet nacional cuando estás aburrido, me… https://t.co/2I9l66lZiT",2021-04-22 09:39:21,es
1096,_paucruz,@Johann_C07 Me alegra tanto hace 9 años en el colegio sólo hablaba de ser médico... Aún me debe una hamburguesa con gaseosa cuatro 😉,2021-04-22 08:35:31,es
1097,kasm340am,"@YonyLibertad Tremenda hamburguesa, por eso tu mujer ya no pasa las noches contigo, porque se va conmigo a comerme… https://t.co/l5cEbJPZps",2021-04-22 07:50:13,es
1098,anavicente_11,"necesito que alguien me abrace y me diga ""te traje una hamburguesa con papas""",2021-04-22 07:47:47,es
1099,Alvidrez_yaneli,Ps como q se antoja una hamburguesa con cocona,2021-04-22 07:31:59,es
1100,any_roffo,"Dejen de decir que las galletas de arroz con banana son riquísimas (?) No sé, a mi dame con queso y mermelada yyyy… https://t.co/LjQ2670kop",2021-04-22 07:07:29,es
1101,blaringbarley,Desayunando un pan de hamburguesa con queso la vida fitness,2021-04-22 06:49:31,es
1102,mrndaglr,Mi alma x una hamburguesa con aros de cebolla :(,2021-04-22 06:45:24,es
1103,luuubombardelli,No creo q sea buena idea comerme una hamburguesa con cheddar a esta hora maldita sea lpm🤯,2021-04-22 06:09:59,es
1104,EthanJV0106,Sólo quiero una hamburguesa con papas,2021-04-22 06:08:55,es
1105,hmavenuexhs,me dieron unas ganas de clavarme una hamburguesa con queso,2021-04-22 06:07:26,es
1106,paugom17,"Tengo mil problemas, pero ir a comer hamburguesa con papistas arreglaría 999 de ellos:').",2021-04-22 05:59:36,es
1107,Leeflameflame,"A la gente que nos cagan los pepinillos nos arruinan toda la puta hamburguesa con 2 que le pongan
🍔🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🍔",2021-04-22 05:58:58,es
1108,Fer_Jean,¿No les pasa que se les antoja una hamburguesa con mucho queso a esta hora?,2021-04-22 05:35:02,es
1109,CamiMontenegrOk,@mariiperez02 Alta hamburguesa con queso cheddar,2021-04-22 05:33:26,es
1110,Beristxin,Muero por una hamburguesa con mucho queso y champiñones 🥺🥺🥺🥺,2021-04-22 05:30:53,es
1111,97begvn,no crean que me olvide q no voy a tener mi hamburguesa con la cara de los bts es algo q no voy a superar nunca https://t.co/wx7QQOev8g,2021-04-22 05:29:03,es
1112,ValeryyVG,Quiero una hamburguesa con papas y tocino,2021-04-22 05:19:35,es
1113,nachodvt_,Me comí una hamburguesa con queso hace 30 minutos sabiendo las consecuencias de comer tan tarde pero lo disfruté demasiado 🤠,2021-04-22 05:15:11,es
1114,Moons_RG,"¿Creen que comer una hamburguesa con papas &amp; unas alitas BBQ a esta hora, sea algo de lo que me voy a arrepentir mañana? 🤭😋🍔❤️",2021-04-22 04:46:30,es
1115,DelfiScioscia,Unas ganas de una hamburguesa con papas con cheddar🤤🍔🍟🤪,2021-04-22 04:37:09,es
1116,ginebra981217,Quiero una hamburguesa con papitas😣.,2021-04-22 04:22:16,es
1117,MorelTtv,Quien se comiera una hamburguesa con papitas fritas,2021-04-22 04:22:00,es
1118,arganarazzz05,Que ganas de una hamburguesa con mucho chedaaarr lpm,2021-04-22 04:21:02,es
1119,juandhdp,Me acabo de comer una perra y una hamburguesa con  papas por solo 10 k,2021-04-22 04:17:32,es
1120,Gusmundsdotirrr,"Yo: voy a comer una hamburguesa con Miranda después del trabajo
La cadena de mi bici: hey, lo dudo",2021-04-22 04:17:15,es
1121,LuulaHeiden,Necesito una hamburguesa con cheddar y panceta para que se me vaya el bajon. Más caprichosa no había no,2021-04-22 04:10:07,es
1122,Florenc12656935,@Tami63114859 Cuando estés bien vamos y nos clavamos una hamburguesa con papas en la avenida ❤️❤️,2021-04-22 04:06:42,es
1123,Arianaaaa477,Que ganas de ir a comer una hamburguesa con papas a uno de los carritos que sacaron en el bajo🥺😣,2021-04-22 04:00:27,es
1124,camiig95,"Hoy comí hamburguesa con papitas, fui tan feliz.",2021-04-22 03:58:52,es
1125,LiiRueda,"@EsmeraldaSaave8 si, se llama hamburguesa con papitas 😍🤍",2021-04-22 03:53:37,es
1126,AldiAbbo,No gane mi hamburguesa con papas 💔,2021-04-22 03:41:10,es
1127,LOEYLYWONHO,hamburguesa con cereal HIJO VAS A TAPAR EL VÁTER POR DIOS https://t.co/b0dCuCgJzi,2021-04-22 03:31:53,es
1128,slcepysculptxr,de una hamburguesa con champiñones.,2021-04-22 03:24:50,es
1129,Soy_Alucard_,"@AmazingLechu que buen directo fue el dia de hoy, gracias por darnos una risa cuando algunos estan en malos momento… https://t.co/OjXg5zn3M9",2021-04-22 03:19:53,es
1130,Riclargo,"La hamburguesa con papas y gaseosa del almuerzo no la quema ni por el putas trotando. 

Ya cuando no tenga tantas r… https://t.co/r4ip8PmwsZ",2021-04-22 03:18:15,es
